"scenario","order","UMAP1","UMAP2","group"
"Null (no structure)",1,2.09082885012627,-0.916692401478236,"group 1"
"Null (no structure)",1,-0.17351798787117,0.39522490351444,"group 1"
"Null (no structure)",1,1.62904067263603,-0.679964925358241,"group 1"
"Null (no structure)",1,1.1691576980114,2.62075970022922,"group 1"
"Null (no structure)",1,0.733857824659347,0.737060521533544,"group 1"
"Null (no structure)",1,-0.628083512926102,1.98536351769214,"group 1"
"Null (no structure)",1,1.45647616610527,0.845935200145299,"group 1"
"Null (no structure)",1,-0.769867704057694,0.414683197429235,"group 1"
"Null (no structure)",1,-1.97741346135139,0.0367972597385,"group 1"
"Null (no structure)",1,-1.97601966633797,0.586977635314519,"group 1"
"Null (no structure)",1,-0.348795220994949,-2.36702361256832,"group 1"
"Null (no structure)",1,-0.700902745866776,2.6671124443317,"group 1"
"Null (no structure)",1,-0.000244424486160355,1.8918319091106,"group 1"
"Null (no structure)",1,0.984269573545456,2.43034145682102,"group 1"
"Null (no structure)",1,1.10198302493095,-0.422915841648524,"group 1"
"Null (no structure)",1,0.616450741147995,0.496394966533239,"group 1"
"Null (no structure)",1,1.11054463610649,0.701607678821142,"group 1"
"Null (no structure)",1,0.826119854307175,-2.20164384991879,"group 1"
"Null (no structure)",1,1.25016064867973,-2.17865410001034,"group 1"
"Null (no structure)",1,2.40614743456841,-0.957934524128382,"group 1"
"Null (no structure)",1,-0.852946565294266,0.229660843303258,"group 1"
"Null (no structure)",1,0.401566221570969,2.65690085737949,"group 1"
"Null (no structure)",1,-0.836916730546951,0.0335083946490835,"group 1"
"Null (no structure)",1,-1.20133762135506,-2.25772180707211,"group 1"
"Null (no structure)",1,0.273839666700363,-1.11470761449093,"group 1"
"Null (no structure)",1,0.741872265195846,2.00831690876728,"group 1"
"Null (no structure)",1,0.100989057874679,-1.56556406171078,"group 1"
"Null (no structure)",1,-0.392181680345535,-0.415601040432398,"group 1"
"Null (no structure)",1,-2.06983451619148,1.27025002687221,"group 1"
"Null (no structure)",1,-1.79666881337166,-0.872473384449427,"group 1"
"Null (no structure)",1,0.84795851931572,1.60067109464651,"group 1"
"Null (no structure)",1,0.718196823453903,-2.20184245259518,"group 1"
"Null (no structure)",1,1.6605534099102,1.06604946105724,"group 1"
"Null (no structure)",1,0.325613214826584,-0.488883401462977,"group 1"
"Null (no structure)",1,2.09384055361748,-1.42166128308529,"group 1"
"Null (no structure)",1,2.08075518832207,1.21068865506893,"group 1"
"Null (no structure)",1,-0.841379449510574,1.24930593817478,"group 1"
"Null (no structure)",1,0.401941492414474,1.32761444597488,"group 1"
"Null (no structure)",1,-0.848772332811356,-1.45640316159481,"group 1"
"Null (no structure)",1,2.12909932360649,-1.53361597211117,"group 1"
"Null (no structure)",1,-2.55559854283333,0.336385820796544,"group 1"
"Null (no structure)",1,-1.03655318989754,-0.77014842183346,"group 1"
"Null (no structure)",1,0.851298525190353,-1.98176756055111,"group 1"
"Null (no structure)",1,-0.325709149980545,-2.68622102887387,"group 1"
"Null (no structure)",1,1.39753337130547,1.75475386231189,"group 1"
"Null (no structure)",1,-2.68070916905403,0.670096074035222,"group 1"
"Null (no structure)",1,-1.53144769444466,-2.0120491042828,"group 1"
"Null (no structure)",1,-0.582010553026199,2.57665071337467,"group 1"
"Null (no structure)",1,-0.881510541582108,2.12100622504001,"group 1"
"Null (no structure)",1,-1.77112703099251,-0.743726398060267,"group 1"
"Null (no structure)",1,-0.383775994920731,2.25777832119709,"group 1"
"Null (no structure)",1,-0.461782739305496,1.57510936333781,"group 1"
"Null (no structure)",1,1.6293468020916,-1.11346306950802,"group 1"
"Null (no structure)",1,-0.573130891466141,1.6714750274921,"group 1"
"Null (no structure)",1,0.141909315443039,-1.82936873585934,"group 1"
"Null (no structure)",1,-1.09672384037972,-0.927766229221766,"group 1"
"Null (no structure)",1,0.194723322248459,2.96094689219242,"group 1"
"Null (no structure)",1,-0.820847318315506,0.585407350947912,"group 1"
"Null (no structure)",1,1.43311448321342,0.862684045722539,"group 1"
"Null (no structure)",1,-2.37541465535164,-1.494121934483,"group 1"
"Null (no structure)",1,-1.78224162831306,-0.426983024189417,"group 1"
"Null (no structure)",1,0.49925394282341,0.0821574672961782,"group 1"
"Null (no structure)",1,0.062552168226242,0.991061423709447,"group 1"
"Null (no structure)",1,0.459939195966721,-1.55161872060055,"group 1"
"Null (no structure)",1,0.266502573347092,0.168215130260045,"group 1"
"Null (no structure)",1,2.54125042185783,-0.81286778599972,"group 1"
"Null (no structure)",1,-1.01781873478889,-1.8254982486462,"group 1"
"Null (no structure)",1,-0.701782987260819,0.231590960910375,"group 1"
"Null (no structure)",1,-0.592520997667313,2.26326320021396,"group 1"
"Null (no structure)",1,-0.409231946611404,0.69873276798969,"group 1"
"Null (no structure)",1,2.04572887644768,-0.202459360668604,"group 1"
"Null (no structure)",1,0.0671455405712127,-2.24277939946408,"group 1"
"Null (no structure)",1,-0.147054479265213,-2.17488088757748,"group 1"
"Null (no structure)",1,0.753706409788132,0.598722492148931,"group 1"
"Null (no structure)",1,0.188905432081222,2.02358898966556,"group 1"
"Null (no structure)",1,2.12669821009636,-0.732022430012171,"group 1"
"Null (no structure)",1,1.89041347727776,0.556550000598485,"group 1"
"Null (no structure)",1,0.969403698301315,1.24119395463711,"group 1"
"Null (no structure)",1,0.30224294886589,-2.19625177533383,"group 1"
"Null (no structure)",1,0.052427484846115,-0.190856601307337,"group 1"
"Null (no structure)",1,-1.26937894597054,-1.80511298329586,"group 1"
"Null (no structure)",1,-1.85786847844124,0.624405716350133,"group 1"
"Null (no structure)",1,-1.77287368550301,0.990907643725927,"group 1"
"Null (no structure)",1,-0.207845494890213,-1.83790006787533,"group 1"
"Null (no structure)",1,-2.0341213203907,-0.569249059269374,"group 1"
"Null (no structure)",1,-0.000360295915603714,1.43073544352298,"group 1"
"Null (no structure)",1,0.314263059949875,-1.08797040135617,"group 1"
"Null (no structure)",1,2.78029437289238,-0.165261770794337,"group 1"
"Null (no structure)",1,0.560560896253586,0.726945315291936,"group 1"
"Null (no structure)",1,-1.96702842488289,-1.63816704900021,"group 1"
"Null (no structure)",1,-0.0932043053150178,-1.66805234105343,"group 1"
"Null (no structure)",1,1.20522923693657,0.255025242259557,"group 1"
"Null (no structure)",1,0.406948282575607,-1.20942726285214,"group 1"
"Null (no structure)",1,0.53619356379509,-0.856429483005946,"group 1"
"Null (no structure)",1,1.25894875750542,0.755611155917699,"group 1"
"Null (no structure)",1,-0.910143182420731,-1.99195876271481,"group 1"
"Null (no structure)",1,-0.881683156633377,-1.30579414517636,"group 1"
"Null (no structure)",1,-1.50359134449959,1.2458098575378,"group 1"
"Null (no structure)",1,-2.32900171055794,1.241120730331,"group 1"
"Null (no structure)",1,0.0515219710826873,0.599601660659368,"group 1"
"Null (no structure)",1,-0.701012418413162,-0.0772466912960459,"group 1"
"Null (no structure)",1,-0.00385741963386543,-0.0311683669781138,"group 1"
"Null (no structure)",1,0.360493852949142,-0.795644666264002,"group 1"
"Null (no structure)",1,-0.73606853260994,-0.285379554340785,"group 1"
"Null (no structure)",1,1.77425809130669,-0.143256451199,"group 1"
"Null (no structure)",1,0.614996149396896,1.2122020468021,"group 1"
"Null (no structure)",1,1.48976655230522,-0.480063344547694,"group 1"
"Null (no structure)",1,0.079059793806076,0.593852911880071,"group 1"
"Null (no structure)",1,-0.142603204393387,-1.28606643826718,"group 1"
"Null (no structure)",1,1.53652472720146,-0.811995889255946,"group 1"
"Null (no structure)",1,-1.42240695729256,-0.361818934986537,"group 1"
"Null (no structure)",1,1.55665631518364,0.289160703113134,"group 1"
"Null (no structure)",1,-1.73930530323982,0.0364711031222891,"group 1"
"Null (no structure)",1,-1.2246616341114,-1.86591377408261,"group 1"
"Null (no structure)",1,2.8932206176281,0.0340628370547842,"group 1"
"Null (no structure)",1,1.44505567774773,-0.71206703335995,"group 1"
"Null (no structure)",1,2.02602906451225,2.0145063146854,"group 1"
"Null (no structure)",1,0.375309660291672,-2.54870643765682,"group 1"
"Null (no structure)",1,-2.17875079884529,-0.371404792377894,"group 1"
"Null (no structure)",1,1.63109464869499,-1.75665488393063,"group 1"
"Null (no structure)",1,0.529571249341965,1.13666257708317,"group 1"
"Null (no structure)",1,0.190180494642258,0.760811959197576,"group 1"
"Null (no structure)",1,1.28804512248039,-2.46996941716427,"group 1"
"Null (no structure)",1,2.22117014155388,1.48965271635895,"group 1"
"Null (no structure)",1,0.924239351606369,0.416892026355321,"group 1"
"Null (no structure)",1,0.683053686475754,-1.81792631299252,"group 1"
"Null (no structure)",1,1.55097336993217,0.0950127586627554,"group 1"
"Null (no structure)",1,0.799903108930588,0.0492703661227774,"group 1"
"Null (no structure)",1,-0.385825441026688,-2.46433820874447,"group 1"
"Null (no structure)",1,0.480815126752853,-0.458758975574916,"group 1"
"Null (no structure)",1,-0.0371249176502229,1.75113544314152,"group 1"
"Null (no structure)",1,1.84993715510368,-1.2537220969891,"group 1"
"Null (no structure)",1,-1.95403127446175,-0.313921596119349,"group 1"
"Null (no structure)",1,-1.27710180058479,-1.31127157361264,"group 1"
"Null (no structure)",1,1.30087251887321,-1.72708311230892,"group 1"
"Null (no structure)",1,-0.697253511095047,1.24232307522541,"group 1"
"Null (no structure)",1,-0.419914052629471,2.2387363061214,"group 1"
"Null (no structure)",1,1.43008108363152,-0.0366670146679331,"group 1"
"Null (no structure)",1,-2.40343742146492,-1.10641923100704,"group 1"
"Null (no structure)",1,0.944225504255295,0.313531373431737,"group 1"
"Null (no structure)",1,-0.633207605028153,-1.74587073476071,"group 1"
"Null (no structure)",1,-1.3638504005909,-0.793764020512049,"group 1"
"Null (no structure)",1,2.47243376002312,0.462558005740697,"group 1"
"Null (no structure)",1,0.71753163561821,0.390041206767614,"group 1"
"Null (no structure)",1,1.29152102694511,-2.40517988354916,"group 1"
"Null (no structure)",1,0.22621174082756,0.861557696750219,"group 1"
"Null (no structure)",1,1.28492970690727,2.34228644221073,"group 1"
"Null (no structure)",1,-0.899966046953201,-1.60565605313534,"group 1"
"Null (no structure)",1,-0.0556767441272736,0.921430800845678,"group 1"
"Null (no structure)",1,2.05707116351128,-0.713666822025721,"group 1"
"Null (no structure)",1,1.39171405062675,-0.787486697742884,"group 1"
"Null (no structure)",1,-1.14994745030403,-2.13301577718014,"group 1"
"Null (no structure)",1,-1.35740546956062,-0.210720087597315,"group 1"
"Null (no structure)",1,-0.770591066026688,-0.979579354832118,"group 1"
"Null (no structure)",1,-0.399802491807938,-0.922296191761439,"group 1"
"Null (no structure)",1,0.522154047346115,1.79445648639446,"group 1"
"Null (no structure)",1,0.834545328474045,-2.63008442075009,"group 1"
"Null (no structure)",1,-1.28194265141487,0.818976198127324,"group 1"
"Null (no structure)",1,0.716613724088669,-1.88009371907467,"group 1"
"Null (no structure)",1,-0.359911725664139,2.64798292963749,"group 1"
"Null (no structure)",1,0.180606081342697,0.72561744301563,"group 1"
"Null (no structure)",1,-0.17248849644661,-2.6151608482098,"group 1"
"Null (no structure)",1,0.32082433924675,2.30029431431537,"group 1"
"Null (no structure)",1,0.419004633283615,-1.55830087811703,"group 1"
"Null (no structure)",1,-1.68380384221077,1.86056042163616,"group 1"
"Null (no structure)",1,1.07028789744377,-2.60931434781307,"group 1"
"Null (no structure)",1,-0.344815538072586,-0.584847594807093,"group 1"
"Null (no structure)",1,-0.685535714769363,0.695093129565771,"group 1"
"Null (no structure)",1,1.45927806124687,-0.715012933323329,"group 1"
"Null (no structure)",1,2.52098198161125,1.57288189678436,"group 1"
"Null (no structure)",1,0.323794557905197,-0.913439895222132,"group 1"
"Null (no structure)",1,-0.423270032548904,-2.26506915242428,"group 1"
"Null (no structure)",1,1.51452059969902,-1.31397571713681,"group 1"
"Null (no structure)",1,1.60579533801079,-0.299755121777003,"group 1"
"Null (no structure)",1,2.32666297183037,1.01094916908985,"group 1"
"Null (no structure)",1,-1.61034612431526,-0.978433991978114,"group 1"
"Null (no structure)",1,-2.0279973007679,1.50500740184432,"group 1"
"Null (no structure)",1,-2.73291425480843,0.0055235370898794,"group 1"
"Null (no structure)",1,-1.73659543766975,-1.28509082944149,"group 1"
"Null (no structure)",1,1.7991089366436,-0.146755839893763,"group 1"
"Null (no structure)",1,-0.465644643449783,-0.605737830707972,"group 1"
"Null (no structure)",1,-0.958467767381668,1.75362007766014,"group 1"
"Null (no structure)",1,0.883307649946213,-0.179016377041285,"group 1"
"Null (no structure)",1,0.766738130903244,-1.59226956517452,"group 1"
"Null (no structure)",1,1.76807160601616,2.11759993880039,"group 1"
"Null (no structure)",1,-2.4189098335743,-1.39676132352108,"group 1"
"Null (no structure)",1,1.48653860316277,-0.748225595066493,"group 1"
"Null (no structure)",1,0.857960893964767,1.90073535292392,"group 1"
"Null (no structure)",1,-0.450894162797928,-1.63028707654232,"group 1"
"Null (no structure)",1,-1.45493011250496,0.125389192988927,"group 1"
"Null (no structure)",1,1.30056638941765,1.3586115434671,"group 1"
"Null (no structure)",1,-1.32935647740364,-0.107597137997096,"group 1"
"Null (no structure)",1,-2.13439779057503,-0.542012120792811,"group 1"
"Null (no structure)",1,-0.0620234467029572,-0.035780693600123,"group 1"
"Null (no structure)",1,-1.28589181675911,-1.63398161084408,"group 1"
"Null (no structure)",1,2.10955043063164,0.084981058528478,"group 1"
"Null (no structure)",1,0.817641451215744,-0.0734883800243784,"group 1"
"Null (no structure)",1,0.0931221984386443,-1.00049057156796,"group 1"
"Null (no structure)",1,-0.696402833604813,-2.1967209830975,"group 1"
"Null (no structure)",1,-1.13844423069954,1.43192062973028,"group 1"
"Null (no structure)",1,2.16246767268181,0.672597680976446,"group 1"
"Null (no structure)",1,1.1859919570446,-1.22338142544979,"group 1"
"Null (no structure)",1,1.60599227175713,1.1160423204208,"group 1"
"Null (no structure)",1,1.6768526576519,1.07536352126842,"group 1"
"Null (no structure)",1,1.09726901278496,-1.44018783719296,"group 1"
"Null (no structure)",1,0.553517057752609,2.99288830607181,"group 1"
"Null (no structure)",1,-1.74212579503059,-1.76771559865231,"group 1"
"Null (no structure)",1,1.2671105407238,-2.65430584103817,"group 1"
"Null (no structure)",1,-1.42945317997932,2.1009036049152,"group 1"
"Null (no structure)",1,0.406669332838058,1.06459492891079,"group 1"
"Null (no structure)",1,1.1870049975872,-1.03894629628414,"group 1"
"Null (no structure)",1,2.22573657259941,1.52511057610607,"group 1"
"Null (no structure)",1,1.08106942400932,0.0472508415484976,"group 1"
"Null (no structure)",1,0.66622753367424,-0.0705609575008799,"group 1"
"Null (no structure)",1,-2.38121204152107,1.31517641692405,"group 1"
"Null (no structure)",1,1.7124595187664,-0.790175820896571,"group 1"
"Null (no structure)",1,0.910823299741745,-1.97973790318722,"group 1"
"Null (no structure)",1,0.0031511329174041,1.66378526835685,"group 1"
"Null (no structure)",1,1.27849097476006,2.08689323513752,"group 1"
"Null (no structure)",1,-0.343251035356522,-2.5240553870892,"group 1"
"Null (no structure)",1,-1.32860975041389,-1.93833389432186,"group 1"
"Null (no structure)",1,1.78417225108147,2.27298078387027,"group 1"
"Null (no structure)",1,-0.898987577104569,-1.57083859593624,"group 1"
"Null (no structure)",1,-0.603935048723221,0.849168156077917,"group 1"
"Null (no structure)",1,0.849477722501755,0.237473343303258,"group 1"
"Null (no structure)",1,1.05224294886589,1.61973409055715,"group 1"
"Null (no structure)",1,-1.08047418370247,-1.07994976193661,"group 1"
"Null (no structure)",1,0.185754015302658,1.8248147711063,"group 1"
"Null (no structure)",1,1.73724527583122,-1.77643313557858,"group 1"
"Null (no structure)",1,1.87120242342949,-0.0300425544475962,"group 1"
"Null (no structure)",1,-0.147987649583817,2.25864622442966,"group 1"
"Null (no structure)",1,-1.95039205327034,-0.0245874181484629,"group 1"
"Null (no structure)",1,-0.13657836689949,-1.25570287854428,"group 1"
"Null (no structure)",1,1.16334958300591,-1.95092930943722,"group 1"
"Null (no structure)",1,1.30733866915703,0.127880428721959,"group 1"
"Null (no structure)",1,-0.953635022783279,-1.68098559529537,"group 1"
"Null (no structure)",1,-1.67820386662483,0.0841476663852285,"group 1"
"Null (no structure)",1,-2.57513885273933,-0.0156336084103037,"group 1"
"Null (no structure)",1,-0.711639211320877,-0.199729587147181,"group 1"
"Null (no structure)",1,0.649858190870285,-2.70635023267025,"group 1"
"Null (no structure)",1,1.71475167498589,2.01542127578502,"group 1"
"Null (no structure)",1,-0.179106996202469,0.079287026813085,"group 1"
"Null (no structure)",1,0.521217539167404,-0.512944604465907,"group 1"
"Null (no structure)",1,-0.493097112321854,1.68082222788578,"group 1"
"Null (no structure)",1,-1.80823163762093,0.00314686148410548,"group 1"
"Null (no structure)",1,0.998778774595261,0.718086813380773,"group 1"
"Null (no structure)",1,-0.495048329973221,-1.32457342297787,"group 1"
"Null (no structure)",1,1.4752997897625,1.87870136349445,"group 1"
"Null (no structure)",1,1.18527360186577,2.51142862885242,"group 1"
"Null (no structure)",1,-2.24051074757576,-0.789811755726283,"group 1"
"Null (no structure)",1,0.713302805280685,1.971235518148,"group 1"
"Null (no structure)",1,0.658909036970138,-2.68655862958187,"group 1"
"Null (no structure)",1,1.01926417574882,-0.712433482716029,"group 1"
"Null (no structure)",1,1.4486438773632,1.97134820072895,"group 1"
"Null (no structure)",1,1.98197264895439,1.50348731390184,"group 1"
"Null (no structure)",1,1.38944430575371,-1.91782584340328,"group 1"
"Null (no structure)",1,-1.94025544896126,-0.176412250111048,"group 1"
"Null (no structure)",1,-0.0294907547473908,0.912432526042516,"group 1"
"Null (no structure)",1,1.71487159953117,-0.600381757328456,"group 1"
"Null (no structure)",1,-1.43895129933357,-1.48675575406307,"group 1"
"Null (no structure)",1,-0.0459473587512971,-1.17578973920101,"group 1"
"Null (no structure)",1,-0.613097474718094,1.08214721529728,"group 1"
"Null (no structure)",1,-1.22528247609138,-2.14672222287411,"group 1"
"Null (no structure)",1,-0.111141965532303,-2.4450975909924,"group 1"
"Null (no structure)",1,1.81052155718803,1.83164504616504,"group 1"
"Null (no structure)",1,0.803443624830246,0.540264759948308,"group 1"
"Null (no structure)",1,-0.144642636919022,0.284910891940648,"group 1"
"Null (no structure)",1,-1.84530000462532,-1.29374017865414,"group 1"
"Null (no structure)",1,0.850305511808395,0.270504806926305,"group 1"
"Null (no structure)",1,-1.36306600346565,0.356611464908178,"group 1"
"Null (no structure)",1,-0.145649716997147,-1.03218140752072,"group 1"
"Null (no structure)",1,0.797735407209396,-0.520439769337123,"group 1"
"Null (no structure)",1,0.365943147993088,2.14928314535862,"group 1"
"Null (no structure)",1,-1.05901889576912,0.347058032443578,"group 1"
"Null (no structure)",1,0.101849748945236,-2.3935245528912,"group 1"
"Null (no structure)",1,0.418939306592941,0.655422304561193,"group 1"
"Null (no structure)",1,0.494628145551681,0.329740975787694,"group 1"
"Null (no structure)",1,0.407853796339035,1.30801851003414,"group 1"
"Null (no structure)",1,-0.874275491380692,-0.25928416402096,"group 1"
"Null (no structure)",1,1.73737187609673,-0.864074374744837,"group 1"
"Null (no structure)",1,-0.321411893510819,1.41827518939024,"group 1"
"Null (no structure)",1,2.39288230166435,-0.311650659153407,"group 1"
"Null (no structure)",1,-0.863314912462235,1.30627711563354,"group 1"
"Null (no structure)",1,-1.92833738102913,0.0758232816958975,"group 1"
"Null (no structure)",1,0.421639635419846,2.38586637823826,"group 1"
"Null (no structure)",1,-0.768739507341385,0.721664343764837,"group 1"
"Null (no structure)",1,0.633866026258469,0.28793046324497,"group 1"
"Null (no structure)",1,0.891445114469528,0.704087708880956,"group 1"
"Null (no structure)",1,-1.23921422734261,-2.12001123578305,"group 1"
"Null (no structure)",1,1.19782300219536,2.33076659291034,"group 1"
"Null (no structure)",1,1.0718311809063,-1.10670437962765,"group 1"
"Null (no structure)",1,-1.59608297123909,-0.995478297779505,"group 1"
"Null (no structure)",1,-1.0770376183033,-2.41937961728329,"group 1"
"Null (no structure)",1,-1.97907047047615,0.589544509341771,"group 1"
"Null (no structure)",1,1.92472572550774,0.443709705760534,"group 1"
"Null (no structure)",1,-1.8813851334095,0.632631753375585,"group 1"
"Null (no structure)",1,-2.65607051625252,0.880067680766637,"group 1"
"Null (no structure)",1,1.02499289736748,-2.02476778180355,"group 1"
"Null (no structure)",1,-0.0269153572559357,-2.11028995663876,"group 1"
"Null (no structure)",1,-0.215535924577713,0.920486782481725,"group 1"
"Null (no structure)",1,-0.752894685411453,-1.19524278790707,"group 1"
"Null (no structure)",1,-2.16228847279549,1.36125013678318,"group 1"
"Null (no structure)",1,0.124008371686935,-1.45674386174435,"group 1"
"Null (no structure)",1,1.72223348841667,-0.729870940754359,"group 1"
"Null (no structure)",1,-1.7996824242115,0.0442440256381582,"group 1"
"Null (no structure)",1,1.78732342944145,1.18145305364376,"group 1"
"Null (no structure)",1,-0.626168534898758,-0.475461150715296,"group 1"
"Null (no structure)",1,1.92101903185844,1.88873079865223,"group 1"
"Null (no structure)",1,-0.243916318559647,-1.27738084943051,"group 1"
"Null (no structure)",1,-0.132017896318436,-1.91079249531979,"group 1"
"Null (no structure)",1,2.15871424899101,-0.494852210590785,"group 1"
"Null (no structure)",1,-0.483928487443924,-0.315215612957423,"group 1"
"Null (no structure)",1,1.60532350764275,-1.37898936421627,"group 1"
"Null (no structure)",1,-1.45489816441536,1.49462059027498,"group 1"
"Null (no structure)",1,-1.76651506199837,-1.934072400639,"group 1"
"Null (no structure)",1,0.738965704298019,-0.585701133320277,"group 1"
"Null (no structure)",1,-0.190426156663895,2.34595445244556,"group 1"
"Null (no structure)",1,1.24650855288506,0.497774933269079,"group 1"
"Null (no structure)",1,0.364990904188156,0.0183629736209463,"group 1"
"Null (no structure)",1,-0.538323686265946,-2.38019933850521,"group 1"
"Null (no structure)",1,2.21618266329765,0.749070738246496,"group 1"
"Null (no structure)",1,-2.26923160328865,0.982333038737829,"group 1"
"Null (no structure)",1,-0.213925645494461,-0.00036087186092626,"group 1"
"Null (no structure)",1,-0.38599471821785,2.05400786249881,"group 1"
"Null (no structure)",1,0.628082945203781,-0.745789672443812,"group 1"
"Null (no structure)",1,-2.14860515370369,0.782297824313695,"group 1"
"Null (no structure)",1,1.11118550524712,2.25967303364521,"group 1"
"Null (no structure)",1,-0.312092588090897,-0.737224484989588,"group 1"
"Null (no structure)",1,-0.073370740556717,0.50502977221256,"group 1"
"Null (no structure)",1,1.3509249232769,-0.611885453770106,"group 1"
"Null (no structure)",1,-2.04360561146736,-0.971820260593836,"group 1"
"Null (no structure)",1,-2.35020427479744,-0.850954915592616,"group 1"
"Null (no structure)",1,-1.88140325322151,0.282245610644872,"group 1"
"Null (no structure)",1,-1.28835134282112,-1.61887159497494,"group 1"
"Null (no structure)",1,0.831527664518356,1.16965076773411,"group 1"
"Null (no structure)",1,0.785418941831589,2.28042415230518,"group 1"
"Null (no structure)",1,-0.756977841997147,0.713206623485143,"group 1"
"Null (no structure)",1,0.0705048583507537,1.58270048423653,"group 1"
"Null (no structure)",1,1.82189173922539,0.876694415500219,"group 1"
"Null (no structure)",1,-1.15838126912117,-2.03989615590328,"group 1"
"Null (no structure)",1,0.147878839826584,1.91542160957103,"group 1"
"Null (no structure)",1,2.56810219511986,-0.643857862064784,"group 1"
"Null (no structure)",1,1.691983654356,-0.294025446484034,"group 1"
"Null (no structure)",1,1.79314322695732,-0.184510494778102,"group 1"
"Null (no structure)",1,2.20292635188103,-0.0720340266918589,"group 1"
"Null (no structure)",1,0.532484724378586,1.18336952178722,"group 1"
"Null (no structure)",1,0.00974626765251152,0.950789545466955,"group 1"
"Null (no structure)",1,-0.273946092271805,0.320440624644811,"group 1"
"Null (no structure)",1,-2.46593122258186,-0.451329018185084,"group 1"
"Null (no structure)",1,-1.41921119465828,1.03720677345043,"group 1"
"Null (no structure)",1,-2.31024150624275,0.416578267505224,"group 1"
"Null (no structure)",1,2.29199452624321,1.09297064392811,"group 1"
"Null (no structure)",1,0.174112036085129,0.976189707210119,"group 1"
"Null (no structure)",1,0.953282310819626,2.54432318060642,"group 1"
"Null (no structure)",1,2.49219413027763,-0.884277249882166,"group 1"
"Null (no structure)",1,0.526941492414474,-2.50343217999691,"group 1"
"Null (no structure)",1,0.662488891935348,0.120424245288427,"group 1"
"Null (no structure)",1,0.13528270945549,2.05857173054462,"group 1"
"Null (no structure)",1,0.983919813489914,2.1970379099155,"group 1"
"Null (no structure)",1,-1.62498311772347,-0.368326450893824,"group 1"
"Null (no structure)",1,0.877257301664352,2.1457426890636,"group 1"
"Null (no structure)",1,1.28126807436943,-1.44819536359066,"group 1"
"Null (no structure)",1,1.18717427477837,-1.39841499478573,"group 1"
"Null (no structure)",1,0.204733564710617,0.399683450152929,"group 1"
"Null (no structure)",1,0.417334272718429,0.292854045321996,"group 1"
"Null (no structure)",1,0.26925487742424,-0.0683622613644053,"group 1"
"Null (no structure)",1,-1.26304893269539,1.05789155214077,"group 1"
"Null (no structure)",1,1.39168472514153,1.36975105552917,"group 1"
"Null (no structure)",1,-1.00553779377937,-2.05160179288143,"group 1"
"Null (no structure)",1,0.407330705976486,2.5633743747974,"group 1"
"Null (no structure)",1,0.229776575422287,2.20984754412418,"group 1"
"Null (no structure)",1,-0.902887628221512,0.754182909419591,"group 1"
"Null (no structure)",1,-0.46305827870369,-2.14045634419674,"group 1"
"Null (no structure)",1,-1.31349115147591,-0.946207191059535,"group 1"
"Null (no structure)",1,-2.431311891222,0.725666914870794,"group 1"
"Null (no structure)",1,-2.35990838780403,-0.853388454029505,"group 1"
"Null (no structure)",1,-0.149554059648514,-1.38356247098202,"group 1"
"Null (no structure)",1,0.590840771055221,0.513146255900915,"group 1"
"Null (no structure)",1,2.4433903239727,0.896487627914007,"group 1"
"Null (no structure)",1,-1.08321885838509,0.416552518298681,"group 1"
"Null (no structure)",1,1.32900853381157,-0.236537839481776,"group 1"
"Null (no structure)",1,-1.29181461110115,-1.24665703923458,"group 1"
"Null (no structure)",1,0.112596704816818,2.5936420902515,"group 1"
"Null (no structure)",1,-1.42775611653328,-1.7515100494122,"group 1"
"Null (no structure)",1,-2.31896190419197,-0.638493205616419,"group 1"
"Null (no structure)",1,0.988417579984665,-1.0453492656445,"group 1"
"Null (no structure)",1,1.41979189143181,1.9109210714603,"group 1"
"Null (no structure)",1,-0.0884254433155061,-2.62635889203305,"group 1"
"Null (no structure)",1,-2.46456269993782,-0.580163623402064,"group 1"
"Null (no structure)",1,1.71116872057915,-0.800613547871058,"group 1"
"Null (no structure)",1,-1.67718724980354,-2.15147700459713,"group 1"
"Null (no structure)",1,2.02682228312492,-0.220645810673182,"group 1"
"Null (no structure)",1,1.61472983584404,-1.84121766240353,"group 1"
"Null (no structure)",1,1.41926427111626,-0.815223838398402,"group 1"
"Null (no structure)",1,-0.367138669633865,-2.16797008664364,"group 1"
"Null (no structure)",1,1.79199547991753,-0.61989321858639,"group 1"
"Null (no structure)",1,-0.344576165819168,1.01835230438953,"group 1"
"Null (no structure)",1,0.586853458738327,-1.41666259915585,"group 1"
"Null (no structure)",1,-0.510206029558182,-1.39528694302792,"group 1"
"Null (no structure)",1,-0.572823808336258,-0.116171266148036,"group 1"
"Null (no structure)",1,-1.83771829380989,0.112813447406347,"group 1"
"Null (no structure)",1,0.221778108930588,2.77213809340244,"group 1"
"Null (no structure)",1,0.778483106946945,2.11816290467029,"group 1"
"Null (no structure)",1,-0.772765443468094,1.85790005772358,"group 1"
"Null (no structure)",1,1.34485216364861,-0.944881822178309,"group 1"
"Null (no structure)",1,-1.39804630055428,-0.122627522060816,"group 1"
"Null (no structure)",1,1.36958379969597,-1.7515875354504,"group 1"
"Null (no structure)",1,0.438530161237717,2.33708659260517,"group 1"
"Null (no structure)",1,1.14656563029289,0.124621008327062,"group 1"
"Null (no structure)",1,-0.0515635468006135,-1.58583011777157,"group 1"
